Testes de variação de epocas de treino para a rede neural com a base de dados Hill.
Formato (Qt. epocas, Accuracy, Tempo de execução)
(172, 95.47325102880659, 22.50737500190735)
(173, 97.11934156378601, 18.0195894241333)
(174, 96.70781893004116, 14.455394268035889)
(175, 97.11934156378601, 13.495680093765259)
(176, 96.70781893004116, 15.844257354736328)
(177, 97.11934156378601, 22.976292610168457)
(178, 97.11934156378601, 23.269458293914795)
(179, 96.29629629629629, 22.340259790420532)
(180, 97.11934156378601, 14.576557874679565)
(181, 97.94238683127571, 13.74038815498352)
(182, 97.53086419753086, 20.683568239212036)
(183, 97.11934156378601, 17.0769522190094)
(184, 96.29629629629629, 23.97860813140869)
(185, 97.11934156378601, 24.016106843948364)
(186, 96.29629629629629, 16.772610664367676)
(187, 96.70781893004116, 14.450602293014526)
(188, 97.11934156378601, 15.408199071884155)
(189, 97.11934156378601, 12.85733413696289)
(190, 97.11934156378601, 13.48717737197876)
(191, 97.11934156378601, 14.809339046478271)
(192, 97.11934156378601, 14.147471189498901)
(193, 97.53086419753086, 14.357829332351685)
(194, 97.11934156378601, 13.974716901779175)
(195, 97.11934156378601, 13.007750511169434)
(196, 96.70781893004116, 13.224473714828491)
(197, 96.70781893004116, 12.854247808456421)
(198, 96.70781893004116, 13.086502075195312)
(199, 96.70781893004116, 14.910890579223633)
(200, 97.11934156378601, 24.66098642349243)
(201, 97.11934156378601, 26.49135684967041)
(202, 97.11934156378601, 26.708279609680176)
(203, 97.94238683127571, 26.42823886871338)
(204, 97.11934156378601, 15.134300470352173)
(205, 95.47325102880659, 14.113607168197632)
(206, 97.11934156378601, 15.263305425643921)
(207, 97.11934156378601, 19.059139728546143)
(208, 96.70781893004116, 16.285382747650146)
(209, 97.11934156378601, 14.5097975730896)
(210, 97.11934156378601, 15.845333099365234)
(211, 97.11934156378601, 26.12508988380432)
(212, 96.29629629629629, 26.807883739471436)
(213, 95.88477366255144, 26.181368112564087)
(214, 96.70781893004116, 20.227445125579834)
(215, 97.11934156378601, 27.0281925201416)
(216, 97.11934156378601, 27.836809396743774)
(217, 97.11934156378601, 28.057082653045654)
(218, 96.29629629629629, 29.080225944519043)
(219, 97.11934156378601, 27.748709201812744)
(220, 97.11934156378601, 27.743318796157837)
(221, 97.11934156378601, 27.500718593597412)
(222, 97.53086419753086, 27.46462893486023)
(223, 97.53086419753086, 27.483965158462524)
(224, 98.35390946502058, 26.645172834396362)
(225, 96.70781893004116, 27.746755838394165)
(226, 97.11934156378601, 27.723047971725464)
(227, 97.11934156378601, 27.816248893737793)
(228, 95.88477366255144, 27.211463928222656)
(229, 97.11934156378601, 27.754270315170288)
(230, 98.35390946502058, 26.864088773727417)
(231, 97.11934156378601, 28.061524152755737)
(232, 97.53086419753086, 27.07028603553772)
(233, 97.11934156378601, 28.060765743255615)
(234, 97.94238683127571, 27.72079610824585)
(235, 95.88477366255144, 27.797131538391113)
(236, 97.11934156378601, 28.354328155517578)
(237, 97.11934156378601, 28.574520349502563)
(238, 96.70781893004116, 28.705496788024902)
(239, 97.11934156378601, 28.302643537521362)
(240, 96.70781893004116, 28.880778312683105)
(241, 97.11934156378601, 28.563987970352173)
(242, 96.70781893004116, 27.643207788467407)
(243, 97.11934156378601, 14.655038356781006)
(244, 97.11934156378601, 14.495859622955322)
(245, 96.70781893004116, 14.677656173706055)
(246, 97.53086419753086, 14.871085405349731)
