Testes de variação de epocas de treino para a rede neural com a base de dados Hill.
Formato (Qt. epocas, Accuracy, Tempo de execução)
(250, 51.440329218106996, 19.753925561904907)
(251, 51.440329218106996, 19.79331088066101)
(252, 51.440329218106996, 19.850268125534058)
(253, 51.440329218106996, 19.84364652633667)
(254, 51.440329218106996, 20.02487587928772)
(255, 51.440329218106996, 20.097882747650146)
(256, 51.440329218106996, 20.120580911636353)
(257, 51.440329218106996, 20.19395899772644)
(258, 51.440329218106996, 20.59742498397827)
(259, 51.440329218106996, 20.46110725402832)
(260, 51.440329218106996, 20.365806341171265)
(261, 51.440329218106996, 20.531685829162598)
(262, 51.440329218106996, 20.666691303253174)
(263, 51.440329218106996, 20.702476263046265)
(264, 51.440329218106996, 20.816259384155273)
(265, 51.440329218106996, 20.824998140335083)
(266, 51.440329218106996, 21.046194791793823)
(267, 51.440329218106996, 21.03690242767334)
(268, 51.440329218106996, 21.1101233959198)
(269, 51.440329218106996, 21.12834072113037)
(270, 51.440329218106996, 21.31742572784424)
(271, 51.440329218106996, 21.487969160079956)
(272, 51.440329218106996, 21.367368459701538)
(273, 51.440329218106996, 21.550458431243896)
(274, 51.440329218106996, 21.60079336166382)
(275, 51.440329218106996, 21.66605281829834)
(276, 51.440329218106996, 21.73265027999878)
(277, 51.440329218106996, 21.731245756149292)
(278, 51.440329218106996, 21.957382678985596)
(279, 51.440329218106996, 22.04135513305664)
(280, 51.440329218106996, 22.104656457901)
(281, 51.440329218106996, 22.00473380088806)
(282, 51.440329218106996, 22.567585945129395)
(283, 51.440329218106996, 22.25748109817505)
(284, 51.440329218106996, 22.28011679649353)
(285, 51.440329218106996, 22.453006744384766)
(286, 51.440329218106996, 22.5797061920166)
(287, 51.440329218106996, 22.48387384414673)
(288, 51.440329218106996, 22.72877025604248)
(289, 51.440329218106996, 22.72621202468872)
(290, 51.440329218106996, 23.0717511177063)
(291, 51.440329218106996, 22.932016849517822)
(292, 51.440329218106996, 22.953777551651)
(293, 51.440329218106996, 22.973005771636963)
(294, 51.440329218106996, 23.23546552658081)
(295, 51.440329218106996, 23.181947946548462)
(296, 51.440329218106996, 23.234464406967163)
(297, 51.440329218106996, 23.31413435935974)
(298, 51.440329218106996, 23.46693229675293)
(299, 51.440329218106996, 23.469154834747314)
